Fecha,Hora,Pasos
2026.08.25 08:59:00,08:59:00,41
2026.08.25 09:00:00,09:00:00,41
2026.08.25 09:01:00,09:01:00,41
2026.08.25 09:02:00,09:02:00,41
2026.08.25 09:03:00,09:03:00,41
2026.08.25 09:04:00,09:04:00,41
2026.08.25 09:05:00,09:05:00,41
2026.08.25 09:06:00,09:06:00,32
2026.08.25 09:07:00,09:07:00,137
2026.08.25 09:08:00,09:08:00,109
2026.08.25 09:09:00,09:09:00,116
2026.08.25 09:10:00,09:10:00,85
2026.08.25 09:11:00,09:11:00,123
2026.08.25 09:12:00,09:12:00,122
2026.08.25 09:13:00,09:13:00,41
2026.08.25 09:14:00,09:14:00,90
2026.08.25 09:15:00,09:15:00,115
2026.08.25 09:16:00,09:16:00,121
2026.08.25 09:17:00,09:17:00,116
2026.08.25 09:18:00,09:18:00,39
2026.08.25 09:19:00,09:19:00,4
2026.08.25 09:20:00,09:20:00,57
2026.08.25 09:21:00,09:21:00,14
2026.08.25 10:43:00,10:43:00,33
2026.08.25 10:44:00,10:44:00,81
2026.08.25 10:45:00,10:45:00,26
2026.08.25 10:46:00,10:46:00,18
2026.08.25 10:47:00,10:47:00,18
2026.08.25 10:48:00,10:48:00,18
2026.08.25 10:49:00,10:49:00,17
2026.08.25 10:50:00,10:50:00,17
2026.08.25 10:51:00,10:51:00,17
2026.08.25 10:52:00,10:52:00,27
2026.08.25 10:53:00,10:53:00,10
2026.08.25 10:54:00,10:54:00,10
2026.08.25 10:55:00,10:55:00,7
2026.08.25 10:56:00,10:56:00,4
2026.08.25 11:05:00,11:05:00,3
2026.08.25 11:06:00,11:06:00,81
2026.08.25 11:07:00,11:07:00,101
2026.08.25 11:08:00,11:08:00,68
2026.08.25 11:09:00,11:09:00,22
2026.08.25 11:23:00,11:23:00,23
2026.08.25 11:36:00,11:36:00,13
2026.08.25 11:37:00,11:37:00,112
2026.08.25 11:50:00,11:50:00,42
2026.08.25 11:51:00,11:51:00,34
2026.08.25 11:52:00,11:52:00,66
2026.08.25 11:53:00,11:53:00,66
2026.08.25 11:54:00,11:54:00,66
2026.08.25 11:55:00,11:55:00,66
2026.08.25 11:56:00,11:56:00,61
2026.08.25 11:57:00,11:57:00,115
2026.08.25 11:58:00,11:58:00,104
2026.08.25 11:59:00,11:59:00,117
2026.08.25 12:00:00,12:00:00,125
2026.08.25 12:01:00,12:01:00,119
2026.08.25 12:02:00,12:02:00,119
2026.08.25 12:03:00,12:03:00,138
2026.08.25 12:04:00,12:04:00,137
2026.08.25 12:05:00,12:05:00,79
2026.08.25 12:06:00,12:06:00,67
2026.08.25 12:31:00,12:31:00,1
2026.08.25 12:32:00,12:32:00,4
2026.08.25 12:39:00,12:39:00,26
2026.08.25 12:40:00,12:40:00,26
2026.08.25 12:41:00,12:41:00,26
2026.08.25 12:42:00,12:42:00,26
2026.08.25 12:43:00,12:43:00,26
2026.08.25 12:44:00,12:44:00,26
2026.08.25 12:45:00,12:45:00,26
2026.08.25 12:46:00,12:46:00,26
2026.08.25 12:47:00,12:47:00,94
2026.08.25 12:48:00,12:48:00,82
2026.08.25 12:49:00,12:49:00,123
2026.08.25 12:50:00,12:50:00,67
2026.08.25 13:00:00,13:00:00,72
2026.08.25 13:01:00,13:01:00,72
2026.08.25 13:02:00,13:02:00,72
2026.08.25 13:03:00,13:03:00,90
2026.08.25 13:04:00,13:04:00,147
2026.08.25 13:05:00,13:05:00,85
2026.08.25 13:11:00,13:11:00,15
2026.08.25 13:12:00,13:12:00,63
2026.08.25 13:13:00,13:13:00,49
2026.08.25 13:14:00,13:14:00,9
2026.08.25 13:30:00,13:30:00,5
2026.08.25 13:46:00,13:46:00,38
2026.08.25 13:47:00,13:47:00,38
2026.08.25 13:49:00,13:49:00,13
2026.08.25 13:51:00,13:51:00,27
2026.08.25 16:10:00,16:10:00,22
2026.08.25 16:11:00,16:11:00,7
2026.08.25 16:12:00,16:12:00,11
2026.08.25 16:13:00,16:13:00,13
2026.08.25 16:14:00,16:14:00,21
2026.08.25 16:15:00,16:15:00,44
2026.08.25 16:16:00,16:16:00,25
2026.08.25 16:17:00,16:17:00,39
2026.08.25 16:18:00,16:18:00,11
2026.08.25 16:19:00,16:19:00,16
2026.08.25 16:20:00,16:20:00,6
2026.08.25 16:21:00,16:21:00,40
2026.08.25 16:22:00,16:22:00,92
2026.08.25 16:23:00,16:23:00,39
2026.08.25 16:24:00,16:24:00,66
2026.08.25 16:25:00,16:25:00,38
2026.08.25 16:26:00,16:26:00,49
2026.08.25 16:29:00,16:29:00,24
2026.08.25 16:36:00,16:36:00,2
2026.08.25 16:37:00,16:37:00,24
2026.08.25 17:32:00,17:32:00,18
2026.08.25 18:48:00,18:48:00,17
2026.08.25 19:00:00,19:00:00,22
2026.08.25 19:01:00,19:01:00,24
2026.08.25 19:02:00,19:02:00,24
2026.08.25 19:03:00,19:03:00,40
2026.08.25 19:04:00,19:04:00,24
2026.08.25 19:05:00,19:05:00,24
2026.08.25 19:06:00,19:06:00,32
2026.08.25 19:07:00,19:07:00,24
2026.08.25 19:08:00,19:08:00,47
2026.08.25 19:09:00,19:09:00,43
2026.08.25 19:10:00,19:10:00,78
2026.08.25 19:11:00,19:11:00,51
2026.08.25 19:12:00,19:12:00,59
2026.08.25 19:13:00,19:13:00,38
2026.08.25 19:14:00,19:14:00,72
2026.08.25 19:15:00,19:15:00,17
2026.08.25 19:16:00,19:16:00,18
2026.08.25 19:17:00,19:17:00,3
2026.08.25 19:18:00,19:18:00,1
2026.08.25 19:21:00,19:21:00,26
2026.08.25 19:47:00,19:47:00,17
2026.08.25 19:48:00,19:48:00,11
2026.08.25 20:00:00,20:00:00,11
2026.08.25 20:57:00,20:57:00,12
2026.08.25 21:00:00,21:00:00,38
2026.08.25 21:02:00,21:02:00,60
2026.08.26 07:37:00,07:37:00,15
2026.08.26 08:44:00,08:44:00,16
2026.08.26 08:47:00,08:47:00,29
2026.08.26 08:48:00,08:48:00,23
2026.08.26 08:49:00,08:49:00,30
2026.08.26 08:51:00,08:51:00,30
2026.08.26 08:53:00,08:53:00,34
2026.08.26 09:06:00,09:06:00,42
2026.08.26 09:07:00,09:07:00,45
2026.08.26 09:08:00,09:08:00,13
2026.08.26 09:09:00,09:09:00,26
2026.08.26 09:10:00,09:10:00,51
2026.08.26 09:11:00,09:11:00,31
2026.08.26 09:14:00,09:14:00,37
2026.08.26 09:15:00,09:15:00,60
2026.08.26 09:16:00,09:16:00,3
2026.08.26 09:17:00,09:17:00,23
2026.08.26 09:18:00,09:18:00,16
2026.08.26 09:19:00,09:19:00,31
2026.08.26 09:20:00,09:20:00,26
2026.08.26 09:21:00,09:21:00,5
2026.08.26 09:31:00,09:31:00,3
2026.08.26 09:32:00,09:32:00,3
2026.08.26 09:33:00,09:33:00,3
2026.08.26 09:34:00,09:34:00,3
2026.08.26 09:35:00,09:35:00,3
2026.08.26 09:36:00,09:36:00,3
2026.08.26 09:37:00,09:37:00,3
2026.08.26 09:38:00,09:38:00,3
2026.08.26 09:39:00,09:39:00,2
2026.08.26 11:11:00,11:11:00,11
2026.08.26 11:12:00,11:12:00,11
2026.08.26 11:13:00,11:13:00,11
2026.08.26 11:14:00,11:14:00,11
2026.08.26 11:15:00,11:15:00,11
2026.08.26 11:16:00,11:16:00,11
2026.08.26 11:17:00,11:17:00,11
2026.08.26 11:18:00,11:18:00,10
2026.08.26 11:19:00,11:19:00,8
2026.08.26 11:20:00,11:20:00,18
2026.08.26 11:52:00,11:52:00,39
2026.08.26 11:53:00,11:53:00,30
2026.08.26 11:54:00,11:54:00,23
2026.08.26 11:55:00,11:55:00,34
2026.08.26 11:56:00,11:56:00,58
2026.08.26 11:57:00,11:57:00,27
2026.08.26 12:03:00,12:03:00,17
2026.08.26 12:04:00,12:04:00,8
2026.08.26 12:05:00,12:05:00,8
2026.08.26 12:06:00,12:06:00,8
2026.08.26 12:07:00,12:07:00,8
2026.08.26 12:08:00,12:08:00,8
2026.08.26 12:09:00,12:09:00,12
2026.08.26 12:10:00,12:10:00,8
2026.08.26 12:11:00,12:11:00,41
2026.08.26 12:12:00,12:12:00,8
2026.08.26 12:13:00,12:13:00,30
2026.08.26 12:14:00,12:14:00,45
2026.08.26 12:15:00,12:15:00,37
2026.08.26 12:16:00,12:16:00,51
2026.08.26 12:18:00,12:18:00,13
2026.08.26 12:25:00,12:25:00,31
2026.08.26 12:28:00,12:28:00,16
2026.08.26 12:29:00,12:29:00,6
2026.08.26 12:30:00,12:30:00,6
2026.08.26 12:31:00,12:31:00,24
2026.08.26 12:33:00,12:33:00,9
2026.08.26 12:34:00,12:34:00,76
2026.08.26 12:35:00,12:35:00,34
2026.08.26 12:36:00,12:36:00,42
2026.08.26 12:37:00,12:37:00,19
2026.08.26 12:40:00,12:40:00,20
2026.08.26 12:41:00,12:41:00,4
2026.08.26 12:42:00,12:42:00,80
2026.08.26 12:43:00,12:43:00,90
2026.08.26 12:44:00,12:44:00,49
2026.08.26 12:45:00,12:45:00,41
2026.08.26 12:46:00,12:46:00,67
2026.08.26 12:47:00,12:47:00,23
2026.08.26 12:48:00,12:48:00,82
2026.08.26 12:49:00,12:49:00,68
2026.08.26 12:50:00,12:50:00,2
2026.08.26 12:51:00,12:51:00,14
2026.08.26 12:52:00,12:52:00,14
2026.08.26 12:53:00,12:53:00,14
2026.08.26 12:54:00,12:54:00,14
2026.08.26 12:55:00,12:55:00,14
2026.08.26 12:56:00,12:56:00,14
2026.08.26 12:57:00,12:57:00,14
2026.08.26 12:58:00,12:58:00,37
2026.08.26 12:59:00,12:59:00,118
2026.08.26 13:00:00,13:00:00,144
2026.08.26 13:01:00,13:01:00,110
2026.08.26 13:02:00,13:02:00,61
2026.08.26 13:10:00,13:10:00,4
2026.08.26 13:11:00,13:11:00,144
2026.08.26 13:12:00,13:12:00,132
2026.08.26 13:13:00,13:13:00,68
2026.08.26 13:23:00,13:23:00,6
2026.08.26 13:25:00,13:25:00,19
2026.08.26 13:26:00,13:26:00,19
2026.08.26 13:27:00,13:27:00,19
2026.08.26 13:28:00,13:28:00,19
2026.08.26 13:29:00,13:29:00,18
2026.08.26 13:30:00,13:30:00,18
2026.08.26 13:31:00,13:31:00,18
2026.08.26 13:32:00,13:32:00,18
2026.08.26 13:33:00,13:33:00,18
2026.08.26 13:39:00,13:39:00,12
2026.08.26 13:40:00,13:40:00,12
2026.08.26 13:41:00,13:41:00,12
2026.08.26 13:42:00,13:42:00,12
2026.08.26 13:43:00,13:43:00,12
2026.08.26 13:44:00,13:44:00,12
2026.08.26 13:45:00,13:45:00,12
2026.08.26 13:46:00,13:46:00,12
2026.08.26 13:47:00,13:47:00,12
2026.08.26 13:52:00,13:52:00,93
2026.08.26 13:53:00,13:53:00,130
2026.08.26 13:54:00,13:54:00,122
2026.08.26 13:55:00,13:55:00,36
2026.08.26 13:56:00,13:56:00,135
2026.08.26 13:57:00,13:57:00,119
2026.08.26 13:58:00,13:58:00,81
2026.08.26 13:59:00,13:59:00,105
2026.08.26 14:00:00,14:00:00,86
2026.08.26 14:01:00,14:01:00,115
2026.08.26 14:02:00,14:02:00,109
2026.08.26 14:03:00,14:03:00,23
2026.08.26 14:04:00,14:04:00,25
2026.08.26 14:05:00,14:05:00,25
2026.08.26 14:06:00,14:06:00,25
2026.08.26 14:07:00,14:07:00,60
2026.08.26 14:16:00,14:16:00,7
2026.08.26 15:29:00,15:29:00,17
2026.08.26 15:30:00,15:30:00,9
2026.08.26 16:16:00,16:16:00,46
2026.08.26 16:17:00,16:17:00,44
2026.08.26 16:18:00,16:18:00,66
2026.08.26 16:19:00,16:19:00,66
2026.08.26 16:20:00,16:20:00,65
2026.08.26 16:21:00,16:21:00,65
2026.08.26 16:22:00,16:22:00,65
2026.08.26 16:23:00,16:23:00,119
2026.08.26 16:24:00,16:24:00,77
2026.08.26 16:25:00,16:25:00,76
2026.08.26 16:26:00,16:26:00,103
2026.08.26 16:27:00,16:27:00,111
2026.08.26 16:28:00,16:28:00,109
2026.08.26 16:29:00,16:29:00,127
2026.08.26 16:30:00,16:30:00,127
2026.08.26 16:31:00,16:31:00,123
2026.08.26 16:32:00,16:32:00,90
2026.08.26 16:37:00,16:37:00,15
2026.08.26 16:38:00,16:38:00,4
2026.08.26 16:49:00,16:49:00,7
2026.08.26 16:50:00,16:50:00,7
2026.08.26 16:51:00,16:51:00,7
2026.08.26 16:52:00,16:52:00,7
2026.08.26 16:53:00,16:53:00,7
2026.08.26 16:54:00,16:54:00,7
2026.08.26 16:55:00,16:55:00,7
2026.08.26 16:56:00,16:56:00,7
2026.08.26 17:00:00,17:00:00,19
2026.08.26 17:01:00,17:01:00,19
2026.08.26 17:02:00,17:02:00,19
2026.08.26 17:03:00,17:03:00,18
2026.08.26 17:04:00,17:04:00,18
2026.08.26 17:05:00,17:05:00,18
2026.08.26 17:06:00,17:06:00,18
2026.08.26 17:07:00,17:07:00,18
2026.08.26 17:08:00,17:08:00,18
2026.08.26 17:09:00,17:09:00,64
2026.08.26 17:10:00,17:10:00,147
2026.08.26 17:11:00,17:11:00,7
2026.08.26 17:15:00,17:15:00,18
2026.08.26 17:21:00,17:21:00,62
2026.08.26 17:22:00,17:22:00,62
2026.08.26 17:23:00,17:23:00,62
2026.08.26 17:24:00,17:24:00,108
2026.08.26 17:25:00,17:25:00,108
2026.08.26 17:26:00,17:26:00,101
2026.08.26 17:27:00,17:27:00,22
2026.08.26 17:35:00,17:35:00,12
2026.08.26 17:55:00,17:55:00,11
2026.08.26 17:56:00,17:56:00,15
2026.08.26 17:58:00,17:58:00,4
2026.08.26 17:59:00,17:59:00,4
2026.08.26 18:00:00,18:00:00,4
2026.08.26 18:01:00,18:01:00,4
2026.08.26 18:02:00,18:02:00,3
2026.08.26 18:04:00,18:04:00,1
2026.08.26 19:23:00,19:23:00,29
2026.08.26 19:24:00,19:24:00,45
2026.08.26 19:25:00,19:25:00,6
2026.08.26 19:26:00,19:26:00,67
2026.08.26 19:27:00,19:27:00,37
2026.08.26 19:28:00,19:28:00,19
2026.08.26 19:29:00,19:29:00,84
2026.08.26 19:30:00,19:30:00,22
2026.08.26 19:31:00,19:31:00,91
2026.08.26 19:32:00,19:32:00,23
2026.08.26 19:33:00,19:33:00,29
2026.08.26 20:46:00,20:46:00,16
2026.08.26 21:06:00,21:06:00,36
2026.08.26 22:27:00,22:27:00,24
2026.08.26 22:29:00,22:29:00,14
2026.08.26 22:30:00,22:30:00,17
2026.08.26 22:31:00,22:31:00,1
2026.08.26 22:44:00,22:44:00,15
2026.08.26 22:45:00,22:45:00,13
2026.08.26 22:46:00,22:46:00,32
2026.08.26 22:47:00,22:47:00,58
2026.08.26 22:49:00,22:49:00,14
2026.08.26 22:50:00,22:50:00,58
2026.08.26 22:51:00,22:51:00,26
2026.08.26 22:53:00,22:53:00,19
2026.08.27 00:16:00,00:16:00,3
2026.08.27 00:17:00,00:17:00,3
2026.08.27 00:18:00,00:18:00,3
2026.08.27 00:19:00,00:19:00,3
2026.08.27 00:20:00,00:20:00,3
2026.08.27 00:21:00,00:21:00,3
2026.08.27 00:22:00,00:22:00,2
2026.08.27 00:23:00,00:23:00,2
2026.08.27 00:24:00,00:24:00,2
2026.08.27 08:06:00,08:06:00,16
2026.08.27 08:07:00,08:07:00,33
2026.08.27 08:08:00,08:08:00,24
2026.08.27 08:09:00,08:09:00,37
2026.08.27 08:10:00,08:10:00,17
2026.08.27 08:11:00,08:11:00,24
2026.08.27 08:12:00,08:12:00,26
2026.08.27 08:13:00,08:13:00,44
2026.08.27 08:17:00,08:17:00,38
2026.08.27 08:18:00,08:18:00,15
2026.08.27 08:20:00,08:20:00,6
2026.08.27 08:21:00,08:21:00,32
2026.08.27 08:22:00,08:22:00,47
2026.08.27 08:23:00,08:23:00,11
2026.08.27 08:24:00,08:24:00,58
2026.08.27 08:25:00,08:25:00,18
2026.08.27 09:09:00,09:09:00,11
2026.08.27 09:12:00,09:12:00,47
2026.08.27 09:38:00,09:38:00,18
2026.08.27 09:39:00,09:39:00,18
2026.08.27 09:40:00,09:40:00,52
2026.08.27 09:41:00,09:41:00,11
2026.08.27 09:42:00,09:42:00,17
2026.08.27 09:43:00,09:43:00,17
2026.08.27 09:44:00,09:44:00,17
2026.08.27 09:45:00,09:45:00,17
2026.08.27 09:46:00,09:46:00,17
2026.08.27 09:48:00,09:48:00,76
2026.08.27 09:49:00,09:49:00,134
2026.08.27 09:50:00,09:50:00,2
2026.08.27 09:59:00,09:59:00,3
2026.08.27 10:29:00,10:29:00,60
2026.08.27 10:30:00,10:30:00,117
2026.08.27 10:31:00,10:31:00,98
2026.08.27 10:32:00,10:32:00,80
2026.08.27 10:33:00,10:33:00,113
2026.08.27 10:34:00,10:34:00,118
2026.08.27 10:35:00,10:35:00,107
2026.08.27 10:36:00,10:36:00,95
2026.08.27 10:37:00,10:37:00,122
2026.08.27 10:38:00,10:38:00,120
2026.08.27 10:39:00,10:39:00,115
2026.08.27 10:40:00,10:40:00,41
2026.08.27 10:41:00,10:41:00,23
2026.08.27 10:42:00,10:42:00,20
2026.08.27 10:43:00,10:43:00,20
2026.08.27 10:44:00,10:44:00,20
2026.08.27 10:45:00,10:45:00,20
2026.08.27 10:46:00,10:46:00,26
2026.08.27 12:42:00,12:42:00,10
2026.08.27 12:43:00,12:43:00,81
2026.08.27 12:44:00,12:44:00,112
2026.08.27 12:45:00,12:45:00,114
2026.08.27 12:46:00,12:46:00,117
2026.08.27 12:47:00,12:47:00,29
2026.08.27 12:48:00,12:48:00,29
2026.08.27 12:49:00,12:49:00,120
2026.08.27 12:50:00,12:50:00,58
2026.08.27 12:51:00,12:51:00,4
2026.08.27 12:57:00,12:57:00,17
2026.08.27 13:22:00,13:22:00,9
2026.08.27 13:23:00,13:23:00,9
2026.08.27 13:24:00,13:24:00,9
2026.08.27 13:25:00,13:25:00,9
2026.08.27 13:26:00,13:26:00,9
2026.08.27 13:27:00,13:27:00,8
2026.08.27 13:28:00,13:28:00,8
2026.08.27 13:29:00,13:29:00,8
2026.08.27 13:30:00,13:30:00,8
2026.08.27 13:31:00,13:31:00,37
2026.08.27 13:32:00,13:32:00,91
2026.08.27 13:33:00,13:33:00,81
2026.08.27 13:34:00,13:34:00,20
2026.08.27 13:35:00,13:35:00,55
2026.08.27 13:36:00,13:36:00,99
2026.08.27 13:37:00,13:37:00,67
2026.08.27 13:38:00,13:38:00,91
2026.08.27 13:39:00,13:39:00,94
2026.08.27 13:40:00,13:40:00,81
2026.08.27 13:41:00,13:41:00,5
2026.08.27 13:42:00,13:42:00,24
2026.08.27 13:43:00,13:43:00,24
2026.08.27 13:44:00,13:44:00,37
2026.08.27 13:45:00,13:45:00,15
2026.08.27 14:08:00,14:08:00,26
2026.08.27 14:30:00,14:30:00,99
2026.08.27 14:31:00,14:31:00,26
2026.08.27 14:32:00,14:32:00,17
2026.08.27 14:33:00,14:33:00,44
2026.08.27 14:34:00,14:34:00,96
2026.08.27 14:35:00,14:35:00,115
2026.08.27 14:36:00,14:36:00,109
2026.08.27 14:37:00,14:37:00,75
2026.08.27 14:38:00,14:38:00,121
2026.08.27 14:39:00,14:39:00,108
2026.08.27 14:40:00,14:40:00,123
2026.08.27 14:41:00,14:41:00,125
2026.08.27 14:42:00,14:42:00,105
2026.08.27 14:43:00,14:43:00,128
2026.08.27 14:44:00,14:44:00,26
2026.08.27 14:45:00,14:45:00,57
2026.08.27 14:46:00,14:46:00,57
2026.08.27 14:47:00,14:47:00,57
2026.08.27 14:54:00,14:54:00,12
2026.08.27 14:55:00,14:55:00,12
2026.08.27 14:56:00,14:56:00,12
2026.08.27 14:57:00,14:57:00,12
2026.08.27 14:58:00,14:58:00,12
2026.08.27 14:59:00,14:59:00,12
2026.08.27 15:00:00,15:00:00,12
2026.08.27 15:01:00,15:01:00,11
2026.08.27 15:07:00,15:07:00,51
2026.08.27 15:08:00,15:08:00,51
2026.08.27 15:09:00,15:09:00,51
2026.08.27 15:10:00,15:10:00,51
2026.08.27 15:11:00,15:11:00,51
2026.08.27 15:12:00,15:12:00,51
2026.08.27 15:13:00,15:13:00,51
2026.08.27 15:14:00,15:14:00,50
2026.08.27 15:15:00,15:15:00,50
2026.08.27 15:16:00,15:16:00,32
2026.08.27 15:17:00,15:17:00,119
2026.08.27 15:18:00,15:18:00,115
2026.08.27 15:19:00,15:19:00,56
2026.08.27 15:28:00,15:28:00,60
2026.08.27 15:29:00,15:29:00,57
2026.08.27 15:30:00,15:30:00,66
2026.08.27 15:31:00,15:31:00,13
2026.08.27 15:32:00,15:32:00,58
2026.08.27 18:28:00,18:28:00,27
2026.08.27 18:39:00,18:39:00,3
2026.08.27 19:11:00,19:11:00,13
2026.08.27 19:12:00,19:12:00,13
2026.08.27 19:13:00,19:13:00,13
2026.08.27 19:14:00,19:14:00,13
2026.08.27 19:15:00,19:15:00,13
2026.08.27 19:16:00,19:16:00,13
2026.08.27 19:17:00,19:17:00,13
2026.08.27 19:18:00,19:18:00,12
2026.08.27 19:19:00,19:19:00,12
2026.08.27 19:25:00,19:25:00,44
2026.08.27 19:26:00,19:26:00,44
2026.08.27 19:27:00,19:27:00,44
2026.08.27 19:28:00,19:28:00,43
2026.08.27 19:29:00,19:29:00,43
2026.08.27 19:30:00,19:30:00,43
2026.08.27 19:31:00,19:31:00,43
2026.08.27 19:32:00,19:32:00,43
2026.08.27 19:33:00,19:33:00,43
2026.08.27 19:34:00,19:34:00,1
2026.08.27 20:25:00,20:25:00,72
2026.08.27 20:26:00,20:26:00,16
2026.08.27 20:27:00,20:27:00,17
2026.08.27 20:28:00,20:28:00,23
2026.08.27 20:29:00,20:29:00,41
2026.08.27 20:30:00,20:30:00,16
2026.08.27 20:31:00,20:31:00,36
2026.08.27 20:32:00,20:32:00,78
2026.08.27 20:33:00,20:33:00,11
2026.08.27 20:34:00,20:34:00,57
2026.08.27 20:35:00,20:35:00,47
2026.08.27 20:36:00,20:36:00,12
2026.08.27 20:37:00,20:37:00,41
2026.08.27 20:42:00,20:42:00,16
2026.08.27 20:44:00,20:44:00,12
2026.08.27 20:46:00,20:46:00,12
2026.08.27 23:55:00,23:55:00,5
2026.08.28 00:36:00,00:36:00,9
2026.08.28 09:38:00,09:38:00,31
2026.08.28 09:39:00,09:39:00,36
2026.08.28 09:51:00,09:51:00,14
2026.08.28 09:52:00,09:52:00,14
2026.08.28 11:16:00,11:16:00,28
2026.08.28 11:17:00,11:17:00,9
2026.08.28 11:19:00,11:19:00,13
2026.08.28 11:20:00,11:20:00,67
2026.08.28 11:21:00,11:21:00,12
2026.08.28 11:22:00,11:22:00,47
2026.08.28 11:23:00,11:23:00,34
2026.08.28 11:24:00,11:24:00,30
2026.08.28 11:27:00,11:27:00,50
2026.08.28 11:28:00,11:28:00,36
2026.08.28 11:29:00,11:29:00,33
2026.08.28 11:30:00,11:30:00,31
2026.08.28 11:32:00,11:32:00,13
2026.08.28 11:33:00,11:33:00,11
2026.08.28 11:34:00,11:34:00,22
2026.08.28 11:45:00,11:45:00,8
2026.08.28 12:21:00,12:21:00,16
2026.08.28 15:33:00,15:33:00,31
2026.08.28 15:34:00,15:34:00,30
2026.08.28 15:37:00,15:37:00,30
2026.08.28 15:39:00,15:39:00,52
2026.08.28 15:40:00,15:40:00,46
2026.08.28 15:41:00,15:41:00,42
2026.08.28 15:42:00,15:42:00,15
2026.08.28 15:46:00,15:46:00,24
2026.08.28 15:47:00,15:47:00,3
2026.08.28 15:48:00,15:48:00,22
2026.08.28 15:57:00,15:57:00,6
2026.08.28 15:58:00,15:58:00,17
2026.08.28 15:59:00,15:59:00,18
2026.08.28 16:00:00,16:00:00,56
2026.08.28 16:01:00,16:01:00,52
2026.08.28 16:02:00,16:02:00,60
2026.08.28 16:03:00,16:03:00,50
2026.08.28 16:04:00,16:04:00,80
2026.08.28 16:05:00,16:05:00,61
2026.08.28 16:06:00,16:06:00,4
2026.08.28 16:07:00,16:07:00,31
2026.08.28 16:08:00,16:08:00,14
2026.08.28 16:09:00,16:09:00,4
2026.08.28 16:10:00,16:10:00,30
2026.08.28 16:11:00,16:11:00,52
2026.08.28 16:12:00,16:12:00,90
2026.08.28 16:13:00,16:13:00,107
2026.08.28 16:14:00,16:14:00,111
2026.08.28 16:15:00,16:15:00,107
2026.08.28 16:16:00,16:16:00,105
2026.08.28 16:17:00,16:17:00,69
2026.08.28 16:18:00,16:18:00,109
2026.08.28 16:19:00,16:19:00,101
2026.08.28 16:20:00,16:20:00,35
2026.08.28 16:21:00,16:21:00,41
2026.08.28 16:22:00,16:22:00,85
2026.08.28 16:23:00,16:23:00,46
2026.08.28 16:24:00,16:24:00,97
2026.08.28 16:25:00,16:25:00,75
2026.08.28 16:26:00,16:26:00,66
2026.08.28 16:27:00,16:27:00,117
2026.08.28 16:28:00,16:28:00,92
2026.08.28 16:29:00,16:29:00,107
2026.08.28 16:30:00,16:30:00,91
2026.08.28 16:31:00,16:31:00,103
2026.08.28 16:32:00,16:32:00,105
2026.08.28 16:33:00,16:33:00,59
2026.08.28 16:34:00,16:34:00,77
2026.08.28 16:35:00,16:35:00,34
2026.08.28 16:36:00,16:36:00,114
2026.08.28 16:37:00,16:37:00,92
2026.08.28 16:38:00,16:38:00,95
2026.08.28 16:39:00,16:39:00,43
2026.08.28 16:40:00,16:40:00,67
2026.08.28 16:41:00,16:41:00,50
2026.08.28 16:42:00,16:42:00,38
2026.08.28 16:43:00,16:43:00,34
2026.08.28 16:44:00,16:44:00,72
2026.08.28 16:45:00,16:45:00,81
2026.08.28 16:46:00,16:46:00,49
2026.08.28 16:47:00,16:47:00,51
2026.08.28 17:22:00,17:22:00,90
2026.08.28 17:23:00,17:23:00,97
2026.08.28 17:24:00,17:24:00,44
2026.08.28 17:25:00,17:25:00,91
2026.08.28 17:26:00,17:26:00,100
2026.08.28 17:27:00,17:27:00,109
2026.08.28 17:28:00,17:28:00,42
2026.08.28 17:29:00,17:29:00,86
2026.08.28 17:30:00,17:30:00,82
2026.08.28 17:31:00,17:31:00,94
2026.08.28 17:32:00,17:32:00,95
2026.08.28 17:33:00,17:33:00,60
2026.08.28 17:34:00,17:34:00,49
2026.08.28 17:35:00,17:35:00,26
2026.08.28 17:36:00,17:36:00,37
2026.08.28 17:37:00,17:37:00,89
2026.08.28 17:38:00,17:38:00,91
2026.08.28 17:39:00,17:39:00,104
2026.08.28 17:40:00,17:40:00,100
2026.08.28 17:41:00,17:41:00,103
2026.08.28 17:42:00,17:42:00,90
2026.08.28 17:43:00,17:43:00,101
2026.08.28 17:44:00,17:44:00,109
2026.08.28 17:45:00,17:45:00,93
2026.08.28 17:46:00,17:46:00,110
2026.08.28 17:47:00,17:47:00,108
2026.08.28 17:48:00,17:48:00,108
2026.08.28 17:49:00,17:49:00,105
2026.08.28 17:50:00,17:50:00,59
2026.08.28 18:00:00,18:00:00,26
2026.08.28 18:01:00,18:01:00,18
2026.08.28 18:02:00,18:02:00,39
2026.08.28 18:03:00,18:03:00,30
2026.08.28 18:21:00,18:21:00,8
2026.08.28 18:22:00,18:22:00,10
2026.08.28 18:23:00,18:23:00,16
2026.08.28 18:24:00,18:24:00,44
2026.08.28 18:25:00,18:25:00,25
2026.08.28 18:26:00,18:26:00,25
2026.08.28 18:27:00,18:27:00,25
2026.08.28 18:28:00,18:28:00,12
2026.08.28 18:29:00,18:29:00,24
2026.08.28 18:30:00,18:30:00,24
2026.08.28 18:33:00,18:33:00,26
2026.08.28 18:34:00,18:34:00,25
2026.08.28 18:35:00,18:35:00,7
2026.08.28 18:36:00,18:36:00,25
2026.08.28 18:37:00,18:37:00,25
2026.08.28 18:38:00,18:38:00,16
2026.08.28 18:39:00,18:39:00,26
2026.08.28 18:40:00,18:40:00,80
